04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
04,9999,2,2222
